user,day,login_count,after_hours_logins,usb_events,files_accessed,unique_files,websites_visited,unique_domains,wikileaks_visits,job_site_visits,keylogger_downloads,email_count,email_size,attachments,risk_level,triggered_rules,rule_count,rule_score,rank
LQC0479,2010-09-14,6,2,14.0,22.0,22.0,165.0,49.0,1.0,5.0,0.0,15.0,399589.0,0.0,ALERT,Scenario 1: after-hours USB use with WikiLeaks upload; Scenario 2: job search followed by high USB activity; High web and usb activity,3,9,1
HBO0413,2010-10-11,2,0,6.0,4.0,4.0,95.0,45.0,0.0,6.0,0.0,9.0,276071.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2663
HCM0267,2010-10-11,2,0,18.0,23.0,23.0,90.0,39.0,0.0,3.0,0.0,9.0,279039.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2664
HXL0968,2010-10-11,2,0,12.0,6.0,6.0,10.0,9.0,0.0,1.0,0.0,1.0,25722.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2665
IIW0249,2010-10-11,4,0,16.0,0.0,0.0,95.0,31.0,0.0,8.0,0.0,9.0,296883.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2666
IKR0401,2010-10-11,2,0,4.0,0.0,0.0,95.0,33.0,0.0,9.0,0.0,9.0,292851.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2667
ILJ0526,2010-10-11,5,0,6.0,4.0,4.0,29.0,23.0,0.0,2.0,0.0,3.0,108204.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2668
JJM0203,2010-10-11,3,0,4.0,0.0,0.0,95.0,33.0,0.0,4.0,0.0,9.0,267124.0,16.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2669
KWE0082,2010-10-11,3,0,4.0,6.0,6.0,95.0,40.0,0.0,14.0,0.0,9.0,264845.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2670
LBH0942,2010-10-11,3,0,18.0,19.0,19.0,95.0,34.0,0.0,4.0,0.0,8.0,194261.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2671
LRR0148,2010-10-11,4,0,4.0,0.0,0.0,143.0,57.0,0.0,1.0,0.0,14.0,399838.0,10.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2672
MOH0273,2010-10-11,2,0,14.0,24.0,24.0,95.0,29.0,0.0,3.0,0.0,9.0,243617.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2673
MPT0376,2010-10-11,3,0,6.0,5.0,5.0,90.0,30.0,0.0,7.0,0.0,9.0,298333.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2674
NDM0417,2010-10-11,3,0,6.0,0.0,0.0,95.0,49.0,0.0,1.0,0.0,9.0,301899.0,14.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2675
NGC0058,2010-10-11,2,0,4.0,0.0,0.0,100.0,31.0,0.0,8.0,0.0,9.0,294847.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2676
RSM0277,2010-10-11,3,0,4.0,0.0,0.0,95.0,35.0,0.0,6.0,0.0,9.0,216081.0,11.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2677
SAA0999,2010-10-11,3,0,16.0,22.0,22.0,90.0,37.0,0.0,1.0,0.0,9.0,220321.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2678
SBH0537,2010-10-11,3,0,4.0,2.0,2.0,143.0,46.0,0.0,1.0,0.0,13.0,356612.0,7.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2679
SCP0130,2010-10-11,2,0,4.0,6.0,6.0,29.0,22.0,0.0,3.0,0.0,3.0,94610.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2680
VMJ0546,2010-10-11,3,0,6.0,10.0,10.0,95.0,31.0,0.0,5.0,0.0,8.0,231784.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2681
VTT0385,2010-10-11,2,0,16.0,0.0,0.0,95.0,43.0,0.0,6.0,0.0,9.0,264209.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2682
AIP0982,2010-10-12,3,0,4.0,27.0,27.0,100.0,23.0,0.0,1.0,0.0,10.0,264105.0,7.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2683
AVM0947,2010-10-12,2,0,18.0,24.0,24.0,9.0,7.0,0.0,1.0,0.0,1.0,19468.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2684
BAJ0654,2010-10-12,2,0,4.0,27.0,27.0,29.0,14.0,0.0,3.0,0.0,3.0,95469.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2685
BDI0533,2010-10-12,4,0,6.0,3.0,3.0,30.0,18.0,0.0,2.0,0.0,3.0,102045.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2686
BJM0111,2010-10-12,2,0,16.0,21.0,21.0,29.0,22.0,0.0,1.0,0.0,3.0,84623.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2687
CCA0046,2010-10-12,6,2,4.0,0.0,0.0,114.0,26.0,0.0,3.0,0.0,8.0,241168.0,12.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2688
CCL0068,2010-10-12,2,0,4.0,3.0,3.0,95.0,38.0,0.0,2.0,0.0,9.0,244500.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2689
CGB0637,2010-10-12,3,0,8.0,8.0,8.0,29.0,21.0,0.0,1.0,0.0,3.0,96714.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2690
CIM0271,2010-10-12,3,0,4.0,7.0,7.0,95.0,30.0,0.0,3.0,0.0,8.0,273012.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2691
DBB0384,2010-10-12,2,0,16.0,27.0,27.0,95.0,34.0,0.0,8.0,0.0,9.0,314350.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2692
DIW0118,2010-10-12,3,0,4.0,5.0,5.0,143.0,40.0,0.0,4.0,0.0,13.0,400022.0,11.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2693
FEB0306,2010-10-12,3,0,4.0,6.0,6.0,10.0,10.0,0.0,1.0,0.0,1.0,25369.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2694
GKO0078,2010-10-12,3,0,4.0,8.0,8.0,190.0,12.0,0.0,1.0,0.0,18.0,520232.0,26.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2695
HBO0413,2010-10-12,2,0,4.0,1.0,1.0,95.0,49.0,0.0,1.0,0.0,9.0,280852.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2696
HCM0267,2010-10-12,2,0,18.0,16.0,16.0,90.0,40.0,0.0,4.0,0.0,9.0,303806.0,11.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2697
HDH0928,2010-10-12,2,0,4.0,5.0,5.0,95.0,34.0,0.0,6.0,0.0,9.0,277611.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2698
HDS0367,2010-10-12,5,0,4.0,1.0,1.0,114.0,37.0,0.0,10.0,0.0,11.0,359321.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2699
HVF0067,2010-10-12,3,0,6.0,6.0,6.0,90.0,37.0,0.0,2.0,0.0,9.0,258249.0,7.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2700
HWW0436,2010-10-12,3,0,6.0,4.0,4.0,90.0,38.0,0.0,2.0,0.0,10.0,310863.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2701
IIW0249,2010-10-12,4,0,18.0,0.0,0.0,95.0,42.0,0.0,7.0,0.0,9.0,252012.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2702
IKR0401,2010-10-12,2,0,6.0,5.0,5.0,95.0,9.0,0.0,6.0,0.0,8.0,224053.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2703
JFC0557,2010-10-12,3,0,4.0,3.0,3.0,95.0,33.0,0.0,8.0,0.0,8.0,201198.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2704
JMD0520,2010-10-12,3,0,4.0,2.0,2.0,29.0,19.0,0.0,4.0,0.0,3.0,77378.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2705
JNJ0556,2010-10-12,2,0,18.0,23.0,23.0,95.0,44.0,0.0,4.0,0.0,9.0,252059.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2706
KCO0122,2010-10-12,3,0,4.0,7.0,7.0,95.0,38.0,0.0,1.0,0.0,9.0,252813.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2707
KWE0082,2010-10-12,3,0,4.0,4.0,4.0,95.0,48.0,0.0,9.0,0.0,9.0,293607.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2708
LBH0942,2010-10-12,2,0,18.0,24.0,24.0,95.0,28.0,0.0,1.0,0.0,9.0,305215.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2709
MOH0273,2010-10-12,2,0,14.0,24.0,24.0,95.0,36.0,0.0,3.0,0.0,9.0,192852.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2710
NWT0098,2010-10-12,2,0,6.0,0.0,0.0,95.0,43.0,0.0,3.0,0.0,9.0,292121.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2711
OLW0689,2010-10-12,3,0,4.0,7.0,7.0,95.0,37.0,0.0,4.0,0.0,9.0,234972.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2712
PMC0328,2010-10-12,3,0,6.0,3.0,3.0,29.0,20.0,0.0,1.0,0.0,3.0,107325.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2713
RSC0089,2010-10-12,3,0,10.0,0.0,0.0,90.0,42.0,0.0,5.0,0.0,9.0,229047.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2714
SAA0999,2010-10-12,3,0,18.0,22.0,22.0,90.0,42.0,0.0,2.0,0.0,9.0,219111.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2715
SCP0130,2010-10-12,2,0,6.0,9.0,9.0,29.0,20.0,0.0,3.0,0.0,3.0,95146.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2716
SGM0021,2010-10-12,3,0,4.0,4.0,4.0,114.0,36.0,0.0,3.0,0.0,9.0,303429.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2717
SMY0792,2010-10-12,3,0,4.0,4.0,4.0,95.0,38.0,0.0,3.0,0.0,8.0,175012.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2718
VMJ0546,2010-10-12,3,0,4.0,12.0,12.0,95.0,41.0,0.0,16.0,0.0,9.0,293656.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2719
VTT0385,2010-10-12,2,0,18.0,1.0,1.0,95.0,40.0,0.0,4.0,0.0,9.0,222435.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2720
WIF0691,2010-10-12,3,0,14.0,21.0,21.0,100.0,44.0,0.0,2.0,0.0,9.0,244000.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2721
XWD0923,2010-10-12,3,0,8.0,25.0,25.0,95.0,41.0,0.0,4.0,0.0,10.0,339411.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2722
BJM0111,2010-10-13,4,2,16.0,24.0,24.0,29.0,17.0,0.0,2.0,0.0,3.0,75517.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2723
CCL0068,2010-10-13,2,0,4.0,0.0,0.0,95.0,36.0,0.0,7.0,0.0,3.0,96020.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2724
CFM0767,2010-10-13,3,0,4.0,2.0,2.0,29.0,14.0,0.0,3.0,0.0,3.0,78412.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2725
CGB0637,2010-10-13,2,0,6.0,7.0,7.0,29.0,21.0,0.0,1.0,0.0,3.0,74545.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2726
CIM0271,2010-10-13,3,0,4.0,3.0,3.0,95.0,29.0,0.0,1.0,0.0,9.0,257327.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2727
CLB0774,2010-10-13,2,0,16.0,20.0,20.0,29.0,17.0,0.0,2.0,0.0,3.0,107879.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2728
CQW0652,2010-10-13,2,0,4.0,2.0,2.0,29.0,21.0,0.0,1.0,0.0,2.0,110108.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2729
DBB0384,2010-10-13,2,0,17.0,27.0,27.0,95.0,24.0,0.0,12.0,0.0,9.0,332018.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2730
DFH0188,2010-10-13,3,0,6.0,27.0,27.0,29.0,19.0,0.0,1.0,0.0,3.0,103855.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2731
DPM0423,2010-10-13,2,0,8.0,1.0,1.0,95.0,38.0,0.0,1.0,0.0,9.0,265533.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2732
HAH0760,2010-10-13,3,0,8.0,7.0,7.0,29.0,17.0,0.0,1.0,0.0,3.0,79919.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2733
HBO0413,2010-10-13,2,0,6.0,4.0,4.0,95.0,37.0,0.0,3.0,0.0,9.0,305910.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2734
HCM0267,2010-10-13,2,0,18.0,23.0,23.0,90.0,31.0,0.0,5.0,0.0,8.0,209745.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2735
HDH0928,2010-10-13,2,0,4.0,5.0,5.0,95.0,35.0,0.0,5.0,0.0,9.0,305603.0,17.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2736
HWW0436,2010-10-13,3,0,6.0,3.0,3.0,90.0,34.0,0.0,10.0,0.0,10.0,307234.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2737
IKR0401,2010-10-13,2,0,4.0,3.0,3.0,95.0,39.0,0.0,4.0,0.0,9.0,283054.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2738
IUB0565,2010-10-13,2,0,4.0,5.0,5.0,104.0,43.0,0.0,3.0,0.0,10.0,250771.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2739
JFC0557,2010-10-13,2,0,10.0,11.0,11.0,95.0,31.0,0.0,1.0,0.0,9.0,271822.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2740
JJM0203,2010-10-13,2,0,4.0,0.0,0.0,95.0,36.0,0.0,2.0,0.0,9.0,228786.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2741
JNJ0556,2010-10-13,2,0,18.0,24.0,24.0,95.0,44.0,0.0,4.0,0.0,9.0,317037.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2742
KCO0122,2010-10-13,3,0,6.0,9.0,9.0,95.0,42.0,0.0,1.0,0.0,9.0,329192.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2743
KWE0082,2010-10-13,3,0,4.0,8.0,8.0,95.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2744
LRR0148,2010-10-13,4,0,4.0,1.0,1.0,143.0,40.0,0.0,2.0,0.0,14.0,414671.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2745
MKW0441,2010-10-13,3,0,8.0,0.0,0.0,27.0,17.0,0.0,2.0,0.0,3.0,100820.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2746
MOH0273,2010-10-13,2,0,15.0,22.0,22.0,95.0,33.0,0.0,2.0,0.0,9.0,243173.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2747
MPT0376,2010-10-13,4,0,4.0,0.0,0.0,90.0,29.0,0.0,3.0,0.0,9.0,300897.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2748
MVB0515,2010-10-13,3,0,6.0,7.0,7.0,27.0,20.0,0.0,3.0,0.0,2.0,50173.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2749
NDM0417,2010-10-13,2,0,6.0,1.0,1.0,95.0,38.0,0.0,1.0,0.0,9.0,261167.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2750
OLW0689,2010-10-13,3,0,6.0,5.0,5.0,95.0,36.0,0.0,4.0,0.0,9.0,314549.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2751
RSC0089,2010-10-13,3,0,14.0,4.0,4.0,90.0,33.0,0.0,1.0,0.0,9.0,275951.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2752
RSM0277,2010-10-13,5,0,6.0,0.0,0.0,95.0,27.0,0.0,4.0,0.0,9.0,259674.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2753
VFM0814,2010-10-13,2,0,4.0,9.0,9.0,95.0,31.0,0.0,1.0,0.0,9.0,270763.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2754
VMJ0546,2010-10-13,2,0,4.0,5.0,5.0,95.0,27.0,0.0,23.0,0.0,9.0,291068.0,10.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2755
VTT0385,2010-10-13,2,0,18.0,0.0,0.0,95.0,45.0,0.0,15.0,0.0,9.0,267944.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2756
AIB0948,2010-10-14,5,0,16.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,1.0,17395.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2757
AKR0057,2010-10-14,2,0,4.0,0.0,0.0,115.0,33.0,0.0,1.0,0.0,11.0,344329.0,7.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2758
BJM0111,2010-10-14,2,0,16.0,20.0,20.0,29.0,16.0,0.0,1.0,0.0,3.0,135308.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2759
CCL0068,2010-10-14,2,0,4.0,2.0,2.0,95.0,44.0,0.0,6.0,0.0,9.0,275430.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2760
CGB0637,2010-10-14,3,0,8.0,5.0,5.0,29.0,17.0,0.0,3.0,0.0,3.0,98094.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2761
CIM0271,2010-10-14,3,0,4.0,1.0,1.0,95.0,29.0,0.0,2.0,0.0,9.0,290406.0,8.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2762
CLB0774,2010-10-14,4,1,18.0,21.0,21.0,29.0,24.0,0.0,2.0,0.0,3.0,83096.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2763
CQW0652,2010-10-14,2,0,4.0,0.0,0.0,29.0,22.0,0.0,2.0,0.0,3.0,92761.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2764
DBB0384,2010-10-14,2,0,18.0,25.0,25.0,95.0,26.0,0.0,7.0,0.0,9.0,303783.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2765
DIW0118,2010-10-14,5,0,4.0,4.0,4.0,143.0,46.0,0.0,6.0,0.0,14.0,404337.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2766
DMK0257,2010-10-14,5,2,8.0,7.0,7.0,95.0,25.0,0.0,1.0,0.0,8.0,190502.0,7.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2767
DRR0162,2010-10-14,2,0,4.0,5.0,5.0,114.0,43.0,0.0,7.0,0.0,11.0,309915.0,8.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2768
HBO0413,2010-10-14,2,0,10.0,3.0,3.0,95.0,45.0,0.0,2.0,0.0,9.0,259587.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2769
HCM0267,2010-10-14,2,0,18.0,23.0,23.0,90.0,27.0,0.0,9.0,0.0,9.0,308536.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2770
HWW0436,2010-10-14,3,0,6.0,0.0,0.0,90.0,42.0,0.0,4.0,0.0,10.0,248562.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2771
IIW0249,2010-10-14,2,0,18.0,4.0,4.0,95.0,39.0,0.0,1.0,0.0,9.0,235667.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2772
IKR0401,2010-10-14,2,0,4.0,5.0,5.0,95.0,41.0,0.0,10.0,0.0,9.0,246793.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2773
IRM0931,2010-10-14,6,0,4.0,3.0,3.0,95.0,34.0,0.0,6.0,0.0,10.0,320303.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2774
IUB0565,2010-10-14,2,0,4.0,2.0,2.0,103.0,39.0,0.0,4.0,0.0,9.0,281751.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2775
JFC0557,2010-10-14,2,0,10.0,8.0,8.0,95.0,25.0,0.0,3.0,0.0,9.0,242471.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2776
JJM0203,2010-10-14,5,0,12.0,6.0,6.0,95.0,38.0,0.0,2.0,0.0,9.0,283207.0,8.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2777
JNJ0556,2010-10-14,2,0,18.0,23.0,23.0,95.0,38.0,0.0,1.0,0.0,9.0,273974.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2778
KBG0549,2010-10-14,3,0,4.0,3.0,3.0,95.0,45.0,0.0,4.0,0.0,10.0,274786.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2779
KCO0122,2010-10-14,3,0,4.0,8.0,8.0,95.0,33.0,0.0,3.0,0.0,9.0,254726.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2780
KWE0082,2010-10-14,3,0,6.0,6.0,6.0,95.0,31.0,0.0,2.0,0.0,9.0,304154.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2781
MKW0441,2010-10-14,3,0,6.0,0.0,0.0,27.0,15.0,0.0,1.0,0.0,2.0,61786.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2782
MOH0273,2010-10-14,2,0,14.0,25.0,25.0,95.0,42.0,0.0,9.0,0.0,9.0,311978.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2783
MVB0515,2010-10-14,3,0,4.0,11.0,11.0,27.0,10.0,0.0,3.0,0.0,3.0,131171.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2784
NWT0098,2010-10-14,2,0,4.0,5.0,5.0,95.0,47.0,0.0,3.0,0.0,9.0,288807.0,19.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2785
OLW0689,2010-10-14,3,0,4.0,4.0,4.0,95.0,27.0,0.0,4.0,0.0,9.0,242115.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2786
RSC0089,2010-10-14,3,0,14.0,3.0,3.0,90.0,52.0,0.0,4.0,0.0,9.0,302691.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2787
SCP0130,2010-10-14,4,0,6.0,7.0,7.0,29.0,21.0,0.0,1.0,0.0,3.0,77077.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2788
VMJ0546,2010-10-14,3,0,4.0,4.0,4.0,95.0,51.0,0.0,15.0,0.0,9.0,263187.0,9.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2789
VTT0385,2010-10-14,2,0,14.0,2.0,2.0,95.0,46.0,0.0,4.0,0.0,9.0,262388.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2790
BDI0533,2010-10-15,3,0,4.0,3.0,3.0,30.0,22.0,0.0,2.0,0.0,3.0,104614.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2791
CCL0068,2010-10-15,2,0,4.0,0.0,0.0,95.0,38.0,0.0,10.0,0.0,9.0,239685.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2792
CGB0637,2010-10-15,3,0,8.0,4.0,4.0,29.0,21.0,0.0,4.0,0.0,3.0,78452.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2793
CIM0271,2010-10-15,3,0,6.0,3.0,3.0,95.0,36.0,0.0,5.0,0.0,9.0,233023.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2794
DBB0384,2010-10-15,2,0,16.0,25.0,25.0,95.0,31.0,0.0,10.0,0.0,9.0,283019.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2795
DIW0118,2010-10-15,3,0,4.0,4.0,4.0,143.0,39.0,0.0,4.0,0.0,14.0,351447.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2796
DRR0162,2010-10-15,2,0,4.0,2.0,2.0,114.0,43.0,0.0,4.0,0.0,11.0,331209.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2797
HBO0413,2010-10-15,2,0,6.0,5.0,5.0,95.0,46.0,0.0,1.0,0.0,9.0,277148.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2798
HCM0267,2010-10-15,2,0,14.0,25.0,25.0,90.0,31.0,0.0,3.0,0.0,9.0,231560.0,4.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2799
HWW0436,2010-10-15,3,0,4.0,0.0,0.0,90.0,32.0,0.0,10.0,0.0,10.0,242633.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2800
IIW0249,2010-10-15,4,2,18.0,0.0,0.0,95.0,31.0,0.0,2.0,0.0,9.0,191435.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2801
IKR0401,2010-10-15,2,0,6.0,5.0,5.0,95.0,40.0,0.0,6.0,0.0,9.0,268925.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2802
IUB0565,2010-10-15,2,0,4.0,3.0,3.0,104.0,46.0,0.0,5.0,0.0,9.0,254739.0,1.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2803
JFC0557,2010-10-15,3,0,10.0,4.0,4.0,95.0,37.0,0.0,10.0,0.0,9.0,285992.0,10.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2804
JJM0203,2010-10-15,3,0,4.0,5.0,5.0,95.0,38.0,0.0,1.0,0.0,9.0,294784.0,6.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2805
JMD0520,2010-10-15,3,0,4.0,4.0,4.0,29.0,19.0,0.0,3.0,0.0,3.0,67021.0,9.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2806
JNJ0556,2010-10-15,2,0,18.0,18.0,18.0,95.0,44.0,0.0,6.0,0.0,9.0,268826.0,2.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2807
KCO0122,2010-10-15,3,0,4.0,4.0,4.0,95.0,49.0,0.0,1.0,0.0,9.0,258195.0,8.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2808
KWE0082,2010-10-15,3,0,4.0,8.0,8.0,95.0,43.0,0.0,3.0,0.0,9.0,327573.0,3.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2809
LBH0942,2010-10-15,3,0,18.0,27.0,27.0,95.0,31.0,0.0,7.0,0.0,9.0,277694.0,0.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2810
LJT0817,2010-10-15,3,0,6.0,2.0,2.0,95.0,40.0,0.0,2.0,0.0,9.0,347041.0,5.0,ALERT,Scenario 2: job search followed by high USB activity,1,3,2811
